term,OR_original,lower_original,upper_original,p_original,OR_clean,lower_clean,upper_clean,p_clean,OR_change_abs,OR_change_pct,sig_original,sig_clean,sig_status,OR_original_CI,OR_clean_CI
SURPS_Anxiety_Sensitivity,1.0155935971619678,0.4904663603273687,2.1353854600631172,0.9669957616189678,2.0064425120220943,0.7755965122863587,5.39619787328379,0.15748146682290595,0.9908489148601265,97.5635251767056,FALSE,FALSE,Still non-significant,"1.02 [0.49, 2.14]","2.01 [0.78, 5.40]"
BFI_Extraversion,1.5163407427641231,1.1521123194620468,2.0158250997049234,0.0034290151514983487,2.2429235435237946,1.5716189789268702,3.299273032216188,1.7937432393938794e-5,0.7265828007596715,47.91685537877131,TRUE,TRUE,✓ Remains significant,"1.52 [1.15, 2.02]","2.24 [1.57, 3.30]"
BFI_Openness,1.126099006690205,0.8205193766075235,1.556483641085155,0.46560011341976004,1.5805710441122724,1.0319707042722543,2.472461567429448,0.03913340480553443,0.45447203742206743,40.35808882895985,FALSE,TRUE,⚠️  Gained significance,"1.13 [0.82, 1.56]","1.58 [1.03, 2.47]"
CISS_Emotion,0.6218341693608332,0.3489711827891864,1.092324990624387,0.10134990063488804,0.3819185541735744,0.1675088980055451,0.8381290964799294,0.018689720968471074,-0.23991561518725885,-38.58192859261203,FALSE,TRUE,⚠️  Gained significance,"0.62 [0.35, 1.09]","0.38 [0.17, 0.84]"
BFI_Conscientiousness,0.8768943571217265,0.6210588828139606,1.2467394816792898,0.45786537840296654,0.7692608139056132,0.49657283675372615,1.1990771992014826,0.24086499689404417,-0.10763354321611329,-12.274402536857936,FALSE,FALSE,Still non-significant,"0.88 [0.62, 1.25]","0.77 [0.50, 1.20]"
DBAS_Medications,0.8006502444899475,0.6746392565496581,0.9426690420135461,0.008948322950991915,0.7130059031275211,0.5684948951680958,0.8814264108771594,0.002397991296786558,-0.08764434136242638,-10.946645175667188,TRUE,TRUE,✓ Remains significant,"0.80 [0.67, 0.94]","0.71 [0.57, 0.88]"
BFI_Neuroticism,1.284103562868239,0.9423625078058241,1.7591001840772595,0.11503479441353368,1.360971909204,0.9266635466935831,2.0191914928199846,0.11907445084844225,0.07686834633576112,5.986148513135816,FALSE,FALSE,Still non-significant,"1.28 [0.94, 1.76]","1.36 [0.93, 2.02]"
SURPS_Hopelessness,1.1241257708145376,0.5456167158240238,2.2752464628095375,0.7470140102381816,1.0708911802047278,0.40098334125903234,2.7384922679716444,0.8882799515287834,-0.05323459060980973,-4.7356436434364575,FALSE,FALSE,Still non-significant,"1.12 [0.55, 2.28]","1.07 [0.40, 2.74]"
