"cluster","n","age_mean","age_sd","osss_3_score_mean","osss_3_score_sd","phq2_score_mean","phq2_score_sd","med_quant_mean","med_quant_sd","med_burden_1_mean","med_burden_1_sd","med_burden2_mean","med_burden2_sd","medburden_3_mean","medburden_3_sd","med_burden_4_mean","med_burden_4_sd","op_use_mean","op_use_sd","can_use_mean","can_use_sd","caf_use_mean","caf_use_sd","nico_use_mean","nico_use_sd","alc_sleep_mean","alc_sleep_sd","can_sleep_mean","can_sleep_sd","melatonin_use_mean","melatonin_use_sd","op_sleep_mean","op_sleep_sd","quet_use_mean","quet_use_sd","traz_use_mean","traz_use_sd","otc_use_mean","otc_use_sd","side_effects_1_mean","side_effects_1_sd","side_effects_2_mean","side_effects_2_sd","side_effects_3_mean","side_effects_3_sd","side_effects_4_mean","side_effects_4_sd","safety_1_mean","safety_1_sd","safety_2_mean","safety_2_sd","safety_3_mean","safety_3_sd","safety_4_mean","safety_4_sd","adls_1_mean","adls_1_sd","adls_2_mean","adls_2_sd","dependence_1_mean","dependence_1_sd","dependence_2_mean","dependence_2_sd","dependence_3_mean","dependence_3_sd","Extraversion_mean","Extraversion_sd","Agreeableness_mean","Agreeableness_sd","Conscientiousness_mean","Conscientiousness_sd","Neuroticism_mean","Neuroticism_sd","Openness_mean","Openness_sd","SURPS_Impulsivity_mean","SURPS_Impulsivity_sd","SURPS_Sensation_Seeking_mean","SURPS_Sensation_Seeking_sd","SURPS_Hopelessness_mean","SURPS_Hopelessness_sd","SURPS_Anxiety_Sensitivity_mean","SURPS_Anxiety_Sensitivity_sd","DBAS_Expectations_mean","DBAS_Expectations_sd","DBAS_Medications_mean","DBAS_Medications_sd","DBAS_Worry_Helplessness_mean","DBAS_Worry_Helplessness_sd","DBAS_Consequences_mean","DBAS_Consequences_sd","CISS_Avoidance_Style_mean","CISS_Avoidance_Style_sd","CISS_Task_Style_mean","CISS_Task_Style_sd","CISS_Emotional_Style_mean","CISS_Emotional_Style_sd"
1,244,72.9672131147541,6.01087413270057,10.3237704918033,2.32310113718953,1.17622950819672,1.45639236780554,6.57377049180328,3.95950288434573,2.40983606557377,1.09058143861404,3.40573770491803,1.14545436779295,3.02049180327869,1.19824552981715,3.75,1.00564251721374,0.221311475409836,0.685082615930127,0.467213114754098,1.06716366684954,1.88114754098361,0.86911638276128,1.95901639344262,0.198659747315354,0.122950819672131,0.574891206060686,0.286885245901639,0.874696967601475,0.647540983606557,1.29527238597485,0.040983606557377,0.324513969811127,0.0450819672131148,0.376818489890937,0.270491803278689,0.964701154143067,0.311475409836066,0.796927920519759,2.38934426229508,1.17240615562737,2.02049180327869,0.953437663685131,1.55737704918033,0.806855200168527,2.77459016393443,0.999181679612896,1.95901639344262,0.800180442444634,3.37295081967213,0.975125770952794,1.66393442622951,1.04712544586887,3.34426229508197,1.33808100293829,1.90163934426229,0.946380030206275,1.78688524590164,0.886380796733807,3.62704918032787,1.20195566876242,3.47131147540984,1.11996322016305,3,1.12947782829459,6.61885245901639,2.1540977111857,7.61065573770492,1.6076108785906,8.35655737704918,1.6554928004471,5.88114754098361,2.10774905649082,7.20491803278689,1.7867298891991,10.0122950819672,2.30312287076391,11.4098360655738,2.89956460009675,14.1065573770492,3.06260433311603,13.3729508196721,2.31923560861568,6.34426229508197,2.25218866317624,5.71584699453552,1.85070192995994,6.12773224043716,1.77911743590325,5.95245901639344,1.98861836003104,20.1229508196721,4.8932268109179,25.5901639344262,4.19436050612241,19.155737704918,5.54446373009825
2,154,73.8051948051948,6.15707035214639,10.0324675324675,2.20344006495616,1.66883116883117,1.70755795815547,6.16883116883117,3.91879198874453,2.83766233766234,1.08145858429839,3.29220779220779,1.13140161021585,3.62987012987013,1.06612301526471,3.92857142857143,0.901031673452137,0.324675324675325,0.847010250519548,0.525974025974026,1.18926600062222,2.20779220779221,0.82188468789747,1.94805194805195,0.22264622990069,0.155844155844156,0.705995520453397,0.396103896103896,1.10506162350768,0.623376623376623,1.30398044252306,0.051948051948052,0.454350182994384,0.11038961038961,0.621632767952273,0.272727272727273,0.991946177598027,0.194805194805195,0.723805503051301,2.45454545454545,1.16085898492784,2.12337662337662,0.951970245030704,1.61688311688312,0.857096877922484,2.85714285714286,0.910566665687397,2.03896103896104,0.892108590382476,3.45454545454545,0.98412835319761,1.53246753246753,0.937029314828232,3.35064935064935,1.3887148689895,1.95454545454545,0.952059405866811,1.87662337662338,0.979047970797736,3.53896103896104,1.25834789958128,3.31168831168831,1.2446984595301,2.90909090909091,1.19565463986275,6.13636363636364,1.89277325953279,7.68831168831169,1.7283468262732,8.44155844155844,1.56341762800884,5.70779220779221,2.09239308431406,6.91558441558442,1.84692395284665,10.1818181818182,2.59827631514882,12.6623376623377,2.87931722848185,14.2012987012987,3.79607618216266,12.6428571428571,2.62884594433875,6.2012987012987,2.3615378564506,5.53896103896104,2.03712744768793,6.16774891774892,1.76614831393881,5.42857142857143,2.20722859635425,19.0649350649351,5.5878899459495,26.6168831168831,4.71709178704692,20.0909090909091,5.74781986104995
