term,estimate,OR,OR_lower,OR_upper,p_value,sig,OR_CI
DBAS_Medications,-0.16500338657224542,0.8478908326394927,0.7399562168046365,0.9715694628239083,0.01754037601356471,*,"0.85 [0.74, 0.97]"
CISS_Emotion,-0.3541851320822283,0.7017450398084734,0.4348597813945621,1.1324250297798495,0.14687771455478413,,"0.70 [0.43, 1.13]"
BFI_Extraversion,0.32021262306083287,1.37742060458756,1.0715132635943212,1.7706617233817834,0.012452176839947409,*,"1.38 [1.07, 1.77]"
BFI_Conscientiousness,-0.019556103899602623,0.9806338762607517,0.7230375950144575,1.3300038696479661,0.8999060124532696,,"0.98 [0.72, 1.33]"
